date_time,height,discharge,temp_c
2006-10-15T00:26:00Z,3.83,59.86,11.2
2006-10-15T00:27:00Z,4.07,80.53,11.2
2006-10-15T00:28:00Z,4.16,89.28,11.2
2006-10-15T00:29:00Z,4.61,135.98,11.2
2006-10-15T00:30:00Z,4.46,119.62,11.2
2006-10-15T00:31:00Z,4.79,157.24,11.2
2006-10-15T00:32:00Z,4.28,101.54,11.2
2006-10-15T00:33:00Z,3.88,64.14,11.1
2006-10-15T00:34:00Z,4.4,114.46,11.1
2006-10-15T00:35:00Z,4.76,153.71,11.1
2006-10-15T00:36:00Z,4.73,149.99,11.2
2006-10-15T00:37:00Z,4.48,123.05,11.2
2006-10-15T00:38:00Z,4.49,123.84,11.2
2006-10-15T00:39:00Z,4.83,162.55,11.1
2006-10-15T00:40:00Z,4.67,143.93,11.1
2006-10-15T00:41:00Z,4.45,120.26,11.1
2006-10-15T00:42:00Z,4.57,132.74,11.1
2006-10-15T00:43:00Z,4.21,96.08,11.1
2006-10-15T00:44:00Z,4.45,120.18,11.1
2006-10-15T00:45:00Z,4.16,91.18,11.2
2006-10-15T00:46:00Z,4.28,102.49,11.2
2006-10-15T00:47:00Z,4.45,120.09,11.1
2006-10-15T00:48:00Z,4.77,156.68,11.1
2006-10-15T00:49:00Z,4.81,161,11.1
2006-10-15T00:50:00Z,4.58,134.5,11.2
2006-10-15T00:51:00Z,4.65,142.99,11.1
2006-10-15T00:52:00Z,5.15,203.52,11.1
2006-10-15T00:53:00Z,4.92,173.9,11.2
2006-10-15T00:54:00Z,5,184.06,11.2
2006-10-15T00:55:00Z,4.48,123.93,11.2
2006-10-15T00:56:00Z,4.27,102.76,11.1
2006-10-15T00:57:00Z,4.93,176.2,11.1
2006-10-15T00:58:00Z,4.64,142.47,11.1
2006-10-15T00:59:00Z,5.13,200.6,11.1
2006-10-15T01:00:00Z,4.67,145.22,11.1
2006-10-15T01:01:00Z,4.25,101.27,11.1
2006-10-15T01:02:00Z,4.27,103.64,11.1
2006-10-15T01:03:00Z,4.69,148.06,11.1
2006-10-15T01:04:00Z,4.59,136.77,11.1
2006-10-15T01:05:00Z,4.23,99.69,11.1
2006-10-15T01:06:00Z,4.53,130.15,11.1
2006-10-15T01:07:00Z,4.31,107.35,11
2006-10-15T01:08:00Z,4.12,89.58,11
2006-10-15T01:09:00Z,4.69,148.18,11
2006-10-15T01:10:00Z,4.51,128.73,11
2006-10-15T01:11:00Z,4.5,127.77,11
2006-10-15T01:12:00Z,4.13,90.26,11
2006-10-15T01:13:00Z,4.35,112.21,11
2006-10-15T01:14:00Z,4.6,138.7,11
2006-10-15T01:15:00Z,4.56,134.84,11
2006-10-15T01:16:00Z,4.61,140.32,11
2006-10-15T01:17:00Z,4.13,91.34,11
2006-10-15T01:18:00Z,4.35,112.65,10.9
2006-10-15T01:19:00Z,4.24,101.94,10.9
2006-10-15T01:20:00Z,4.39,117.53,10.9
2006-10-15T01:21:00Z,4.67,146.95,10.9
2006-10-15T01:22:00Z,3.97,76.78,10.9
2006-10-15T01:23:00Z,4.12,90.34,10.9
2006-10-15T01:24:00Z,4.23,101.74,10.9
2006-10-15T01:25:00Z,4.53,132.12,10.9
2006-10-15T01:26:00Z,4.1,88.78,10.9
2006-10-15T01:27:00Z,4.25,103.89,10.9
2006-10-15T01:28:00Z,4.06,85.18,10.9
2006-10-15T01:29:00Z,4.02,81.9,10.9
2006-10-15T01:30:00Z,4.01,81.01,10.8
2006-10-15T01:31:00Z,3.85,66.94,10.8
2006-10-15T01:32:00Z,3.91,71.72,10.8
2006-10-15T01:33:00Z,4.05,84.88,10.8
2006-10-15T01:34:00Z,3.49,38.51,10.8
2006-10-15T01:35:00Z,3.78,61.18,10.8
2006-10-15T01:36:00Z,4.06,85.18,10.8
2006-10-15T01:37:00Z,4.22,100.68,10.8
2006-10-15T01:38:00Z,4.03,83.09,10.8
2006-10-15T01:39:00Z,3.74,58.22,10.8
2006-10-15T01:40:00Z,3.28,24.19,10.8
2006-10-15T01:41:00Z,4.1,88.82,10.9
2006-10-15T01:42:00Z,3.9,71.44,10.9
2006-10-15T01:43:00Z,4.14,92.82,11
2006-10-15T01:44:00Z,3.8,62.53,11
2006-10-15T01:45:00Z,3.97,77.77,11
2006-10-15T01:46:00Z,3.98,78.07,11
2006-10-15T01:47:00Z,3.94,74.58,11
2006-10-15T01:48:00Z,3.75,59.02,11
2006-10-15T01:49:00Z,3.54,42.13,11.1
2006-10-15T01:50:00Z,3.51,39.71,11.1
2006-10-15T01:51:00Z,3.96,76.32,11.1
2006-10-15T01:52:00Z,3.93,73.72,11.1
2006-10-15T01:53:00Z,4.08,87.3,11.1
2006-10-15T01:54:00Z,3.54,42.13,11.1
2006-10-15T01:55:00Z,3.92,72.58,11
2006-10-15T01:56:00Z,3.96,76.9,11
2006-10-15T01:57:00Z,3.87,68.62,11
2006-10-15T01:58:00Z,3.85,67.22,11
2006-10-15T01:59:00Z,3.31,25.71,11
2006-10-15T02:00:00Z,3.73,57.42,11
2006-10-15T02:01:00Z,3.91,71.72,10.9
2006-10-15T02:02:00Z,3.98,78.07,10.9
2006-10-15T02:03:00Z,4.05,84.28,10.9
2006-10-15T02:05:00Z,3.65,50.64,10.8
2006-10-15T02:06:00Z,3.53,41.64,10.8
2006-10-15T02:07:00Z,3.79,61.72,10.8
2006-10-15T02:08:00Z,3.72,56.1,10.8
2006-10-15T02:09:00Z,3.45,35.67,10.8
2006-10-15T02:10:00Z,3.53,41.89,10.8
2006-10-15T02:11:00Z,3.69,54,10.8
2006-10-15T02:12:00Z,3.27,23.54,10.8
2006-10-15T02:13:00Z,3.75,58.49,10.7
2006-10-15T02:14:00Z,3.39,31.74,10.7
2006-10-15T02:15:00Z,3.97,77.48,10.7
2006-10-15T02:16:00Z,3.68,52.7,10.7
2006-10-15T02:17:00Z,3.21,19.52,10.7
2006-10-15T02:18:00Z,3.41,33.12,10.8
2006-10-15T02:19:00Z,3.72,56.1,10.8
2006-10-15T02:20:00Z,3.59,45.83,10.8
2006-10-15T02:21:00Z,3.4,31.97,10.8
2006-10-15T02:22:00Z,3.35,28.58,10.8
2006-10-15T02:23:00Z,3.28,24.19,10.8
2006-10-15T02:24:00Z,3.46,36.14,10.8
2006-10-15T02:25:00Z,3.27,23.54,10.8
2006-10-15T02:26:00Z,3.36,29.25,10.8
2006-10-15T02:27:00Z,3.42,33.35,10.8
2006-10-15T02:28:00Z,3.36,29.48,10.8
2006-10-15T02:29:00Z,3.46,36.38,10.8
2006-10-15T02:30:00Z,3.34,27.91,10.8
2006-10-15T02:32:00Z,3.32,27.03,10.9
2006-10-15T02:34:00Z,3.28,24.19,10.9
2006-10-15T02:35:00Z,3.25,22.05,11
2006-10-15T02:36:00Z,3.3,25.06,11
2006-10-15T02:37:00Z,3.32,26.81,11
2006-10-15T02:38:00Z,3.27,23.33,11
2006-10-15T02:39:00Z,3.21,19.52,11
2006-10-15T02:40:00Z,3.21,19.73,11
2006-10-15T02:41:00Z,3.24,21.41,11
2006-10-15T02:42:00Z,3.26,22.47,11
2006-10-15T02:43:00Z,3.3,25.06,11
2006-10-15T02:44:00Z,3.23,20.99,11
2006-10-15T02:46:00Z,3.25,22.26,11
2006-10-15T02:47:00Z,3.2,18.9,11
2006-10-15T02:48:00Z,3.23,20.78,11
2006-10-15T02:51:00Z,3.24,21.2,11
2006-10-15T03:00:00Z,3.15,16.04,10.9
2006-10-15T04:00:00Z,3.09,12.07,11
2006-10-15T05:00:00Z,2.99,6.57,10.6
2006-10-15T06:00:00Z,2.91,1.9,10.7
2006-10-15T07:00:00Z,2.88,0.51,11.1
2007-07-23T16:46:00Z,3.27,24.78,22.5
2007-07-23T16:47:00Z,3.37,31.33,22.3
2007-07-23T16:48:00Z,3.75,59.61,22.3
2007-07-23T16:49:00Z,3.61,48.87,22.3
2007-07-23T16:50:00Z,3.45,36.61,22.3
2007-07-23T16:51:00Z,3.58,45.94,22.3
2007-07-23T16:52:00Z,3.58,45.86,22.2
2007-07-23T16:53:00Z,3.75,59.18,22.2
2007-07-23T16:54:00Z,4,80.72,22.1
2007-07-23T16:55:00Z,4.1,89.33,22
2007-07-23T16:56:00Z,3.79,62.15,22.1
2007-07-23T16:57:00Z,3.7,54.62,22.1
2007-07-23T16:58:00Z,3.59,46.1,22.1
2007-07-23T16:59:00Z,3.9,71.62,22.1
2007-07-23T17:00:00Z,3.66,51.76,22.1
2007-07-23T17:01:00Z,3.9,71.45,22.1
2007-07-23T17:02:00Z,3.85,66.59,22
2007-07-23T17:03:00Z,3.88,69.02,21.8
2007-07-23T17:04:00Z,3.9,71.19,21.6
2007-07-23T17:05:00Z,3.42,33.02,21.5
2007-07-23T17:06:00Z,3.54,42.2,21.5
2007-07-23T17:07:00Z,3.66,51.16,21.4
2007-07-23T17:08:00Z,3.65,50.05,21.6
2007-07-23T17:09:00Z,4.17,95.59,21.8
2007-07-23T17:10:00Z,3.87,68.13,21.7
2007-07-23T17:11:00Z,3.53,40.8,21.6
2007-07-23T17:12:00Z,4.71,151.38,21.6
2007-07-23T17:14:00Z,5.67,275.85,21.3
2007-07-23T17:15:00Z,6.22,361.05,21.4
2007-07-23T17:16:00Z,6.43,398.05,21.4
2007-07-23T17:17:00Z,7.83,682.89,21.4
2007-07-23T17:18:00Z,7.59,628.45,21.4
2007-07-23T17:19:00Z,6.33,380.13,21.3
2007-07-23T17:20:00Z,7.7,653.19,21.4
2007-07-23T17:21:00Z,7.56,621.97,21.4
2007-07-23T17:23:00Z,8.37,812.75,21.6
2007-07-23T17:25:00Z,7.24,554.85,21.6
2007-07-23T17:26:00Z,8.03,728.59,21.7
2007-07-23T17:28:00Z,7.81,677.65,21.6
2007-07-23T17:29:00Z,8.14,755.9,21.5
2007-07-23T17:30:00Z,7.96,713.97,21.5
2007-07-23T17:31:00Z,8.27,787.69,21.5
2007-07-23T17:32:00Z,8.06,737.12,21.5
2007-07-23T17:33:00Z,8.05,734.01,21.5
2007-07-23T17:34:00Z,8.31,798.15,21.5
2007-07-23T17:35:00Z,8.34,804.63,21.6
2007-07-23T17:36:00Z,8.31,798.15,21.7
2007-07-23T17:37:00Z,7.81,679.14,21.8
2007-07-23T17:39:00Z,8.13,754.32,21.9
2007-07-23T17:40:00Z,8.01,723.96,22
2007-07-23T17:41:00Z,8.44,829.12,22
2007-07-23T17:43:00Z,8.19,768.54,22.1
2007-07-23T17:44:00Z,8.18,765.37,22.1
2007-07-23T17:45:00Z,7.95,710.9,22.2
2007-07-23T17:46:00Z,8.1,746.48,22.2
2007-07-23T17:47:00Z,8.12,751.97,22.2
2007-07-23T17:48:00Z,8.21,773.3,22.2
2007-07-23T17:49:00Z,8.16,761.42,22.2
2007-07-23T17:50:00Z,8.15,759.05,22.2
2007-07-23T17:51:00Z,8.19,766.95,22.2
2007-07-23T17:53:00Z,7.82,680.64,22.2
2007-07-23T17:54:00Z,7.86,690.41,22.2
2007-07-23T17:55:00Z,7.85,686.64,22.2
2007-07-23T17:56:00Z,7.32,571.99,22.2
2007-07-23T17:57:00Z,7.68,649.53,22.1
2007-07-23T17:58:00Z,7.67,645.87,22.1
2007-07-23T17:59:00Z,7.77,670.19,22.1
2007-07-23T18:00:00Z,7.33,572.68,22.2
2007-07-23T18:01:00Z,7.39,585.17,22.2
2007-07-23T18:02:00Z,7.48,604.85,22.2
2007-07-23T18:03:00Z,7.58,626.28,22.2
2007-07-23T18:04:00Z,7.24,554.17,22.2
2007-07-23T18:05:00Z,7.49,608.4,22.2
2007-07-23T18:06:00Z,7.29,564.42,22.2
2007-07-23T18:08:00Z,7.5,609.82,22.2
2007-07-23T18:09:00Z,7.65,642.22,22.2
2007-07-23T18:10:00Z,7.81,677.65,22.2
2007-07-23T18:11:00Z,7.4,587.96,22.2
2007-07-23T18:12:00Z,6.99,504.26,22.2
2007-07-23T18:13:00Z,7.69,650.26,22.2
2007-07-23T18:14:00Z,5.97,319.9,22.2
2007-07-23T18:15:00Z,7.24,554.17,22.2
2007-07-23T18:16:00Z,5.97,320.91,22.2
2007-07-23T18:17:00Z,6.26,369.34,22.3
2007-07-23T18:18:00Z,6.75,456.53,22.2
2007-07-23T18:20:00Z,6.52,414.56,22.2
2007-07-23T18:21:00Z,6.41,393.97,22.3
2007-07-23T18:22:00Z,6.23,363.72,22.3
2007-07-23T18:23:00Z,5.82,296.38,22.3
2007-07-23T18:24:00Z,5.69,276.24,22.3
2007-07-23T18:25:00Z,5.78,290.22,22.3
2007-07-23T18:26:00Z,5.78,290.69,22.3
2007-07-23T18:27:00Z,6.05,333.51,22.4
2007-07-23T18:28:00Z,6.2,357.58,22.4
2007-07-23T18:29:00Z,5.33,223.87,22.4
2007-07-23T18:30:00Z,5.5,247.91,22.5
2007-07-23T18:31:00Z,6.07,336.7,22.5
2007-07-23T18:32:00Z,5.43,237.95,22.5
2007-07-23T18:33:00Z,6.08,338.85,22.5
2007-07-23T18:34:00Z,5.55,255.36,22.5
2007-07-23T18:35:00Z,5.61,264.03,22.5
2007-07-23T18:36:00Z,5.24,211.81,22.5
2007-07-23T18:37:00Z,5.54,253.3,22.5
2007-07-23T18:38:00Z,5.11,193.8,22.5
2007-07-23T18:39:00Z,5.16,201.07,22.4
2007-07-23T18:40:00Z,4.88,164.63,22.5
2007-07-23T18:41:00Z,4.92,169.8,22.5
2007-07-23T18:42:00Z,4.99,179.18,22.5
2007-07-23T18:43:00Z,5.22,209.16,22.5
2007-07-23T18:44:00Z,5.37,228.52,22.5
2007-07-23T18:45:00Z,4.9,167.09,22.5
2007-07-23T18:46:00Z,5.31,220.65,22.5
2007-07-23T18:47:00Z,5.16,200.13,22.5
2007-07-23T18:48:00Z,5,179.6,22.5
2007-07-23T18:49:00Z,4.87,162.77,22.6
2007-07-23T18:50:00Z,5.12,194.31,22.6
2007-07-23T18:51:00Z,5.08,189.95,22.6
2007-07-23T18:52:00Z,4.81,155.78,22.7
2007-07-23T18:53:00Z,4.47,116.81,22.7
2007-07-23T18:54:00Z,4.71,143.58,22.7
2007-07-23T18:55:00Z,4.59,129.62,22.7
2007-07-23T18:56:00Z,4.66,138.11,22.7
2007-07-23T18:57:00Z,4.77,149.9,22.7
2007-07-23T18:58:00Z,4.67,138.7,22.8
2007-07-23T18:59:00Z,4.61,131.88,22.8
2007-07-23T19:00:00Z,4.27,95.71,22.8
2007-07-23T19:01:00Z,4.71,143.41,22.8
2007-07-23T19:02:00Z,4.41,110.09,22.8
2007-07-23T19:03:00Z,4.41,109.65,22.8
2007-07-23T19:04:00Z,4.35,103.06,22.8
2007-07-23T19:05:00Z,4.19,87.47,22.9
2007-07-23T19:06:00Z,4.33,100.52,22.9
2007-07-23T19:07:00Z,4.5,118.83,22.9
2007-07-23T19:08:00Z,4.25,93.04,22.9
2007-07-23T19:09:00Z,4.29,96.25,22.8
2007-07-23T19:10:00Z,4.19,86.7,22.8
2007-07-23T19:11:00Z,4.28,95.41,22.8
2007-07-23T19:12:00Z,4.09,76.48,22.8
2007-07-23T19:13:00Z,3.92,60.96,22.7
2007-07-23T19:14:00Z,4.03,71.13,22.7
2007-07-23T19:15:00Z,3.96,65.11,22.7
2007-07-23T19:16:00Z,4.11,78.28,22.7
2007-07-23T19:17:00Z,3.98,66.69,22.7
2007-07-23T19:18:00Z,3.94,62.22,22.7
2007-07-23T19:19:00Z,3.94,62.71,22.6
2007-07-23T19:20:00Z,3.88,57.19,22.7
2007-07-23T19:21:00Z,3.96,63.98,22.7
2007-07-23T19:22:00Z,3.86,55.06,22.7
2007-07-23T19:23:00Z,3.97,64.69,22.7
2007-07-23T19:24:00Z,3.89,57.4,22.7
2007-07-23T19:25:00Z,3.75,46.06,22.7
2007-07-23T19:26:00Z,3.87,56.09,22.7
2007-07-23T19:27:00Z,3.85,54.37,22.8
2007-07-23T19:28:00Z,3.79,48.88,22.8
2007-07-23T19:29:00Z,3.82,51.87,22.8
2007-07-23T19:30:00Z,3.71,42.76,22.8
2007-07-23T19:31:00Z,3.78,48.06,22.8
2007-07-23T19:32:00Z,4,67.6,22.8
2007-07-23T19:33:00Z,3.87,55.47,22.8
2007-07-23T19:34:00Z,3.65,37.61,22.8
2007-07-23T19:35:00Z,3.74,45.37,22.8
2007-07-23T19:36:00Z,3.69,40.92,22.9
2007-07-23T19:37:00Z,3.61,34.59,22.9
2007-07-23T19:38:00Z,3.58,32.62,22.9
2007-07-23T19:39:00Z,3.76,46.43,22.9
2007-07-23T19:40:00Z,3.61,34.83,22.9
2007-07-23T19:41:00Z,3.62,35.58,23
2007-07-23T19:42:00Z,3.54,29.94,23
2007-07-23T19:43:00Z,3.64,37.33,23
2007-07-23T19:44:00Z,3.54,29.7,22.9
2007-07-23T19:45:00Z,3.58,32.36,23
2007-07-23T19:46:00Z,3.54,29.93,22.9
2007-07-23T19:47:00Z,3.52,27.78,22.9
2007-07-23T19:48:00Z,3.51,27.31,22.9
2007-07-23T19:49:00Z,3.46,23.59,22.9
2007-07-23T19:50:00Z,3.48,25.43,23
2007-07-23T19:51:00Z,3.41,20.64,23
2007-07-23T19:52:00Z,3.41,20.19,23
2007-07-23T19:53:00Z,3.41,20.63,22.9
2007-07-23T19:54:00Z,3.42,21.08,22.9
2007-07-23T19:55:00Z,3.42,20.85,22.9
2007-07-23T19:56:00Z,3.4,19.95,22.8
2007-07-23T19:57:00Z,3.38,18.18,22.8
2007-07-23T19:58:00Z,3.34,16.01,22.8
2007-07-23T19:59:00Z,3.33,15.36,22.9
2007-07-23T20:00:00Z,3.35,16.65,22.9
2007-07-23T20:01:00Z,3.33,15.35,23
2007-07-23T20:02:00Z,3.31,13.44,23
2007-07-23T20:03:00Z,3.31,13.86,23
2007-07-23T20:04:00Z,3.33,15.35,23
2007-07-23T20:05:00Z,3.32,14.28,22.9
2007-07-23T20:06:00Z,3.3,12.8,23
2007-07-23T20:07:00Z,3.3,12.8,22.9
2007-07-23T20:08:00Z,3.28,11.55,23
2007-07-23T20:09:00Z,3.3,12.79,22.9
2007-07-23T20:10:00Z,3.27,11.34,22.9
2007-07-23T20:11:00Z,3.26,10.72,22.9
2007-07-23T20:12:00Z,3.26,10.31,22.9
2007-07-23T20:13:00Z,3.27,11.33,23
2007-07-23T20:14:00Z,3.25,10.1,23
2007-07-23T20:15:00Z,3.25,10.09,23.1
2007-07-23T20:16:00Z,3.25,9.68,23.1
2007-07-23T20:17:00Z,3.24,9.28,23.2
2007-07-23T20:18:00Z,3.25,10.08,23.2
2007-07-23T20:19:00Z,3.26,10.49,23.2
2007-07-23T20:20:00Z,3.24,9.47,23.2
2007-07-23T20:21:00Z,3.26,10.48,23.3
2007-07-23T20:22:00Z,3.27,11.3,23.3
2007-07-23T20:23:00Z,3.24,9.26,23.3
2007-07-23T20:24:00Z,3.25,9.66,23.4
2007-07-23T20:25:00Z,3.23,8.65,23.4
2007-07-23T20:26:00Z,3.2,6.86,23.4
2007-07-23T20:27:00Z,3.22,7.84,23.5
2007-07-23T21:00:00Z,3.12,2.15,23.4
2007-07-30T22:00:00Z,3.08,0.73,26.1
2007-07-30T22:20:00Z,3.08,0.73,24.1
2007-07-30T22:21:00Z,3.22,9.18,22.1
2007-07-30T22:22:00Z,3.23,9.78,22.1
2007-07-30T22:23:00Z,3.22,9.18,22.2
2007-07-30T22:24:00Z,3.2,7.58,22.3
2007-07-30T23:33:00Z,3.23,9.38,22.6
2007-07-30T23:34:00Z,3.2,7.78,22.6
2007-07-31T00:00:00Z,3.15,2.61,23.8
2007-07-31T00:09:00Z,3.15,1.67,24.05
2007-07-31T00:10:00Z,3.28,9.45,24.3
2007-07-31T00:11:00Z,3.62,32.69,24.7
2007-07-31T00:12:00Z,3.65,35.08,24.9
2007-07-31T00:13:00Z,3.74,41.93,24.9
2007-07-31T00:14:00Z,3.62,32.1,25
2007-07-31T00:15:00Z,3.7,38.05,25.1
2007-07-31T00:16:00Z,3.63,33.1,25.4
2007-07-31T00:17:00Z,3.71,39.1,25.4
2007-07-31T00:18:00Z,3.68,36.66,25.3
2007-07-31T00:19:00Z,3.74,40.96,25.3
2007-07-31T00:20:00Z,3.74,41.1,25.2
2007-07-31T00:21:00Z,3.71,38.63,25
2007-07-31T00:22:00Z,3.65,33.9,25
2007-07-31T00:23:00Z,3.68,35.82,24.9
2007-07-31T00:24:00Z,3.71,37.75,24.8
2007-07-31T00:25:00Z,3.63,32.05,24.7
2007-07-31T00:26:00Z,3.81,46.29,24.6
2007-07-31T00:27:00Z,3.66,33.83,24.8
2007-07-31T00:28:00Z,3.72,38.07,24.8
2007-07-31T00:29:00Z,3.61,29.61,24.8
2007-07-31T00:30:00Z,3.63,30.98,24.7
2007-07-31T00:31:00Z,3.6,28.64,24.7
2007-07-31T00:32:00Z,3.66,33.5,24.7
2007-07-31T00:33:00Z,3.59,27.92,24.7
2007-07-31T00:34:00Z,3.65,32.5,24.7
2007-07-31T00:35:00Z,3.61,29.4,24.7
2007-07-31T00:36:00Z,3.8,43.74,24.6
2007-07-31T00:37:00Z,3.56,25.52,24.6
2007-07-31T00:38:00Z,3.65,31.53,24.4
2007-07-31T00:39:00Z,3.63,30.41,24.3
2007-07-31T00:40:00Z,3.6,27.58,24.2
2007-07-31T00:41:00Z,3.58,26.25,24.1
2007-07-31T00:42:00Z,3.61,28.08,24.1
2007-07-31T00:43:00Z,3.56,24.82,24
2007-07-31T00:44:00Z,3.58,25.9,23.9
2007-07-31T00:45:00Z,3.59,26.77,23.9
2007-07-31T00:46:00Z,3.51,20.48,23.7
2007-07-31T00:47:00Z,3.52,20.83,23.7
2007-07-31T00:48:00Z,3.53,21.65,23.6
2007-07-31T00:49:00Z,3.48,18.07,23.5
2007-07-31T00:50:00Z,3.52,20.95,23.4
2007-07-31T00:51:00Z,3.55,23.18,23.3
2007-07-31T00:52:00Z,3.51,20.02,23.2
2007-07-31T00:53:00Z,3.52,20.36,23.2
2007-07-31T00:54:00Z,3.52,20.02,23.1
2007-07-31T00:55:00Z,3.53,21.06,23.1
2007-07-31T00:56:00Z,3.58,24.74,23
2007-07-31T00:57:00Z,3.55,22.24,23
2007-07-31T00:58:00Z,3.61,26.45,23
2007-07-31T00:59:00Z,3.54,21.3,23
2007-07-31T01:00:00Z,3.52,19.32,23
2007-07-31T01:01:00Z,3.54,21.06,23.1
2007-07-31T01:02:00Z,3.55,21.42,23.3
2007-07-31T01:03:00Z,3.57,22.72,23.4
2007-07-31T01:04:00Z,3.5,17.72,23.5
2007-07-31T01:05:00Z,3.49,16.69,23.6
2007-07-31T01:06:00Z,3.48,15.9,23.5
2007-07-31T01:07:00Z,3.47,15.11,23.4
2007-07-31T01:08:00Z,3.47,15.44,23.4
2007-07-31T01:09:00Z,3.47,14.88,23.4
2007-07-31T01:10:00Z,3.48,15.66,23.4
2007-07-31T01:11:00Z,3.49,16.22,23.4
2007-07-31T01:12:00Z,3.49,16.11,23.4
2007-07-31T01:13:00Z,3.47,14.86,23.4
2007-07-31T01:14:00Z,3.49,15.87,23.4
2007-07-31T01:15:00Z,3.49,15.53,23.4
2007-07-31T01:16:00Z,3.49,15.87,23.4
2007-07-31T01:17:00Z,3.5,16.2,23.4
2007-07-31T01:18:00Z,3.51,16.54,23.3
2007-07-31T01:19:00Z,3.52,17.57,23.3
2007-07-31T01:20:00Z,3.52,17.46,23.2
2007-07-31T01:21:00Z,3.52,17.59,23.2
2007-07-31T01:22:00Z,3.54,18.63,23.2
2007-07-31T01:23:00Z,3.55,19.44,23.2
2007-07-31T01:24:00Z,3.5,15.18,23.1
2007-07-31T01:25:00Z,3.52,16.43,23.1
2007-07-31T01:26:00Z,3.5,14.94,23.1
2007-07-31T01:27:00Z,3.49,14.15,23.1
2007-07-31T01:28:00Z,3.52,16.07,23.1
2007-07-31T01:29:00Z,3.49,14.37,23
2007-07-31T01:30:00Z,3.51,15.16,23
2007-07-31T01:31:00Z,3.48,13.01,23
2007-07-31T01:32:00Z,3.48,12.9,23
2007-07-31T01:33:00Z,3.47,12.56,23.4
2007-07-31T01:34:00Z,3.45,10.68,23.8
2007-07-31T01:35:00Z,3.45,10.57,24
2007-07-31T01:36:00Z,3.43,9.37,24.1
2007-07-31T01:37:00Z,3.44,9.68,24.1
2007-07-31T01:38:00Z,3.43,9.14,24.1
2007-07-31T01:39:00Z,3.41,7.97,24.2
2007-07-31T01:40:00Z,3.42,8.28,24.1
2007-07-31T01:41:00Z,3.44,9.47,24.1
2007-07-31T01:42:00Z,3.43,9.04,24.1
2007-07-31T01:43:00Z,3.43,8.82,24.2
2007-07-31T01:44:00Z,3.43,8.61,24.2
2007-07-31T01:45:00Z,3.4,6.91,24.2
2007-07-31T01:46:00Z,3.4,6.91,24.1
2007-07-31T01:47:00Z,3.39,6.27,24
2007-07-31T01:48:00Z,3.4,6.91,23.9
2007-07-31T01:49:00Z,3.39,6.07,23.9
2007-07-31T01:50:00Z,3.38,5.86,23.7
2007-07-31T01:51:00Z,3.37,5.23,23.6
2007-07-31T01:52:00Z,3.37,4.82,23.6
2007-07-31T01:53:00Z,3.38,5.65,23.5
2007-07-31T01:54:00Z,3.39,6.27,23.5
2007-07-31T01:55:00Z,3.38,5.44,23.4
2007-07-31T01:56:00Z,3.38,5.86,23.4
2007-07-31T01:57:00Z,3.36,4.61,23.4
2007-07-31T01:58:00Z,3.37,5.03,23.4
2007-07-31T01:59:00Z,3.39,6.27,23.3
2007-07-31T02:00:00Z,3.36,4.61,23.3
2007-07-31T02:01:00Z,3.36,4.41,23.3
2007-07-31T02:02:00Z,3.36,4.2,23.3
2007-07-31T02:03:00Z,3.35,3.79,23.3
2007-07-31T02:04:00Z,3.34,3.18,23.3
2007-07-31T02:05:00Z,3.33,2.78,23.3
2007-07-31T02:06:00Z,3.36,4.2,23.3
2007-07-31T02:07:00Z,3.33,2.78,23.3
2007-07-31T02:08:00Z,3.33,2.38,23.3
2007-07-31T02:09:00Z,3.32,2.18,23.2
2007-07-31T02:10:00Z,3.31,1.58,23.2
2007-07-31T02:11:00Z,3.32,2.18,23.2
2007-07-31T02:12:00Z,3.32,1.78,23.2
2007-07-31T02:13:00Z,3.32,1.97,23.2
2007-07-31T02:14:00Z,3.32,1.78,23.2
2007-07-31T02:15:00Z,3.31,1.58,23.2
2007-07-31T02:16:00Z,3.31,1.18,23.3
2007-07-31T02:17:00Z,3.32,1.78,23.3
2007-07-31T02:18:00Z,3.31,1.38,23.3
2007-07-31T02:19:00Z,3.32,1.78,23.4
2007-07-31T02:20:00Z,3.31,1.58,23.4
2007-07-31T02:21:00Z,3.31,1.18,23.4
2007-07-31T02:22:00Z,3.31,1.38,23.4
2007-07-31T02:23:00Z,3.31,1.58,23.4
2007-07-31T02:24:00Z,3.32,1.78,23.4
2007-07-31T02:25:00Z,3.31,1.56,23.4
2007-07-31T02:26:00Z,3.31,1.54,23.4
2007-07-31T02:27:00Z,3.3,0.73,23.4
2007-07-31T02:28:00Z,3.31,1.31,23.4
2007-07-31T02:29:00Z,3.31,1.09,23.4
2007-07-31T02:30:00Z,3.31,0.87,23.4
2007-07-31T02:31:00Z,3.31,1.05,23.4
2007-07-31T02:32:00Z,3.31,1.23,23.4
2007-07-31T02:33:00Z,3.3,0.63,23.4
2007-07-31T02:34:00Z,3.3,0.41,23.4
2007-07-31T02:35:00Z,3.31,0.79,23.4
2007-07-31T02:36:00Z,3.31,0.97,23.3
2007-07-31T02:37:00Z,3.31,0.75,23.4
2007-07-31T02:38:00Z,3.3,0.54,23.3
2007-07-31T02:39:00Z,3.3,0.52,23.3
2007-07-31T02:40:00Z,3.3,0.5,23.3
2007-07-31T02:41:00Z,3.3,0.48,23.2
2007-07-31T02:42:00Z,3.31,0.86,23.2
2007-07-31T02:43:00Z,3.31,0.84,23.2
